bytes_transferred,packet_count,connection_duration,source_port,destination_port,retransmission_rate,timestamp,protocol,bytes_per_packet,packets_per_second
558827.7071612607,1015.1707220366104,35.14254756017835,60223,22,0.02534246932875056,2024-01-01 00:25:00,FTP,537.5748930905198,27.34729997688007
359756.96437996725,850.4958139086815,35.72057441714144,14822,443,0.025348069061505236,2024-01-01 00:26:00,FTP,323.10426139828013,28.363022099318474
558870.0250664135,969.4400794919187,29.37808983000689,18582,5432,0.03016820493446502,2024-01-01 00:27:00,SSH,582.0222327121409,32.53783363869677
441838.8662114168,1317.3290063276386,41.24353359870503,62108,21,0.0233832518878458,2024-01-01 00:28:00,SSH,317.9613150535501,31.257354124452377
463746.7004116906,1906.3666011692183,26.659227690200595,45261,3306,0.015229592592231793,2024-01-01 00:29:00,FTP,274.3252530173456,62.385787007954065
425778.1177380692,1058.8571930372661,35.646059258936006,1202,80,0.013522099552468029,2024-01-01 00:30:00,FTP,492.03577969927073,23.36169780924352
1015216.5682218357,497.58000556539054,19.803356613078844,52420,80,0.009366912471313776,2024-01-01 00:31:00,UDP,1320.481628391285,29.745417286342306
510006.52842013864,1111.477476976759,29.76447849125762,21494,3306,0.021511796431129063,2024-01-01 00:32:00,UDP,511.52290319099444,32.70728851441368
290218.31976462225,1767.1931780706332,28.256457420971643,18142,22,0.03321311714652524,2024-01-01 00:33:00,HTTP,192.42397958184674,62.77902338810938
611074.9858393153,697.535349934338,32.25307922040942,23640,443,0.0164154739401285,2024-01-01 00:34:00,HTTPS,821.4306020913407,23.52946285912627
307033.71567615785,1546.787996262767,26.304730711666416,1822,22,0.0244960824770996,2024-01-01 00:35:00,UDP,212.4193932974981,56.709762893395464
517260.2730090317,1307.5354446130693,28.68527404328332,8625,80,0.012477199954848396,2024-01-01 00:36:00,HTTP,353.43971165802833,52.407037909227626
225695.1131671712,730.2991363993502,38.26047171441506,26387,5432,0.021948049151606343,2024-01-01 00:37:00,TCP,247.08438439050647,21.79595520181241
334777.12672770774,967.5607827867457,25.632357627617825,3819,3306,0.0325934712807444,2024-01-01 00:38:00,SSH,256.91756798633776,45.672541744431896
523935.49097906746,1569.8053729512524,13.934228992613207,32950,3306,0.026862479733319428,2024-01-01 00:39:00,HTTPS,355.7423116714499,106.82463936308588
525758.4792243539,915.243482570812,47.49583904205421,46288,22,0.004291879668608431,2024-01-01 00:40:00,HTTP,689.1531049630587,18.65977516302074
530914.748513541,862.4612982403097,43.814540786904864,38380,5432,0.025706948160355444,2024-01-01 00:41:00,FTP,559.9006765868263,21.429549987430526
456425.95015736757,951.2684043201125,17.077373048943812,8321,22,0.02616225778793552,2024-01-01 00:42:00,TCP,584.6823218436533,48.33856609266151
464404.37680598005,649.4595742609898,36.897078052451945,65176,443,0.021734869732270887,2024-01-01 00:43:00,SSH,653.8989555684396,18.851709064965284
274856.2790993789,908.5252058737929,24.97025229448657,4108,21,0.02667522112702341,2024-01-01 00:44:00,TCP,345.52399228692394,32.24704047776039
439707.429856706,640.543416638587,32.634872153310596,31353,5432,0.011664979602824617,2024-01-01 00:45:00,HTTP,619.4884126520292,19.390850284275672
442745.7780676319,941.8966188285711,32.94224129013494,12134,21,0.02063263154804086,2024-01-01 00:46:00,UDP,426.542767294942,30.666554578977458
622993.0228188983,760.1658684347047,27.65592199683678,1755,443,0.03110173940938102,2024-01-01 00:47:00,SSH,856.3868095739294,27.806269874870374
475124.7177512571,935.9682993694045,22.162343344136033,2153,21,0.03019949483466368,2024-01-01 00:48:00,TCP,515.3951088021299,48.28621941823553
234413.03198535583,544.7882075649093,23.094589476837406,29046,80,0.02548044974005971,2024-01-01 00:49:00,UDP,441.7294595869592,23.08901427642666
546174.7062010639,1102.6223301213292,20.838080845187577,2629,21,0.01117004776499117,2024-01-01 00:50:00,HTTPS,499.0726164430531,52.7526540390693
430630.655256828,1315.9927166314335,21.681777917695552,12994,443,0.009595362293807214,2024-01-01 00:51:00,HTTP,353.7735164053306,57.654805488181104
429355.3819540121,437.2106226966862,29.328217099506446,44729,21,0.021145436744433543,2024-01-01 00:52:00,HTTP,991.4959361853547,13.70282093401874
509925.3265389487,1125.0759538668913,22.842400108892484,45154,3306,0.021807742387258404,2024-01-01 00:53:00,SSH,532.0467667548833,48.690897876413985
604729.9867165423,1166.2955027096268,36.820520657126195,30289,22,0.018996282277227435,2024-01-01 00:54:00,TCP,478.4401041779167,37.161362015590306
643077.1144670284,696.5092797014524,44.87246155335927,33354,80,0.011952150218033473,2024-01-01 00:55:00,HTTPS,1004.0563369388514,14.19818909722689
353185.19709486706,1503.973909106793,24.19946758629957,3957,3306,0.02436961075390394,2024-01-01 00:56:00,FTP,249.11733755399996,62.05804779364373
437437.1653788662,912.4899945345248,32.39404500535377,16211,3306,0.021101653486945416,2024-01-01 00:57:00,SSH,402.9633522243566,34.75039016040658
546377.5601943443,812.9094604435397,34.996851103029336,26815,443,0.022898243165504734,2024-01-01 00:58:00,FTP,697.1363275009483,22.530496842449487
690667.8619615623,1021.1373338292548,34.72002270919275,25924,22,0.025934337596241103,2024-01-01 00:59:00,SSH,657.3293647857824,28.31994912383367
423818.06620252517,1125.6456447298085,30.759552679160873,6098,22,0.017263502123219872,2024-01-01 01:00:00,TCP,366.7019877349213,37.955625880979696
379152.27469059016,1002.5668317078206,37.426824183597226,47829,5432,0.015112416226205634,2024-01-01 01:01:00,HTTPS,461.62534890167854,27.328036501477435
313913.334647748,1092.4792072184634,34.82248952680657,27450,80,0.031075653233086233,2024-01-01 01:02:00,TCP,287.5706333142077,33.35852242384001
336462.3136394685,753.9170846715778,17.623375776727023,40891,443,0.012426415134698318,2024-01-01 01:03:00,HTTP,442.89848949601554,41.07033358682728
669307.9356808151,1065.5186573997214,38.69156064389273,51666,80,0.015308258005379924,2024-01-01 01:04:00,FTP,591.8100424219095,27.15859039345026
760967.0720753951,523.5820633025966,38.872908372667425,1917,5432,0.03234247815427473,2024-01-01 01:05:00,UDP,1221.4855555985234,14.814575884253271
543067.9261926203,1123.0304246285136,22.367138958214184,35182,21,0.0145297574899034,2024-01-01 01:06:00,HTTP,506.0854491266226,43.21662164308236
658234.6340967513,680.3021350902006,30.37937835447602,20797,3306,0.019013823563594403,2024-01-01 01:07:00,HTTP,892.5702576006233,23.990869696422852
568831.201864829,568.410932418425,36.833289928110695,5263,80,0.015880301308869717,2024-01-01 01:08:00,FTP,711.1718638036268,21.158604586887225
362347.9959845776,1306.3066126015985,27.906861804206386,21887,3306,0.0021677851871620274,2024-01-01 01:09:00,SSH,294.15218449206606,49.12153728286665
433692.3457587236,1464.2389710328798,40.729780477660114,52439,443,0.018766923479952034,2024-01-01 01:10:00,HTTP,417.5171375178338,32.59023300914531
627121.9480480788,1158.3140365176243,53.638724946193605,4456,21,0.009893782364214522,2024-01-01 01:11:00,HTTPS,617.8066165272638,22.050140779047073
459911.37744262075,562.3989173607004,22.140139673650175,36163,443,0.02254580432643561,2024-01-01 01:12:00,HTTP,735.7155352201853,30.365940798393588
634799.5243052427,812.0272253033642,16.18955396846225,61454,21,0.03105638510041112,2024-01-01 01:13:00,HTTPS,811.7499072831049,55.90502782563857
103902.79613970942,1216.4904043758215,33.03818595604876,54488,21,-0.002141737331736549,2024-01-01 01:14:00,TCP,78.47784603076565,41.283420094802196
594484.0901442692,982.5406158499832,37.21562505126143,2539,3306,0.0159308301599972,2024-01-01 01:15:00,SSH,597.8670152075872,28.01283258459299
561172.9373119496,1651.4189618685627,27.69133626155231,32694,443,0.024523232329649813,2024-01-01 01:16:00,HTTPS,302.54593969493254,61.23932936920126
411038.75704252516,1173.2080675445325,44.53260663321034,49698,443,-0.0018334891842977756,2024-01-01 01:17:00,HTTP,407.1116187467722,25.105095711701786
520986.7109278377,1071.1986016374608,16.613942002767512,40118,80,0.03336265360422232,2024-01-01 01:18:00,SSH,485.77624677862195,63.65826573674294
193391.0364208595,923.2695595448793,36.92918623031611,15629,443,0.023798920368034836,2024-01-01 01:19:00,SSH,222.49800146098926,24.56769708059401
420037.0437168568,1225.1260768010216,23.941391792411068,57264,80,0.030832128219319015,2024-01-01 01:20:00,HTTPS,449.0588973870914,43.442013749775526
513283.1893986807,1036.4044678572473,47.19377906207296,6610,22,0.014360521368885708,2024-01-01 01:21:00,HTTPS,580.1012694163804,20.220017723749574
573647.9539218702,1306.1299600015168,49.92515353168118,36709,22,0.015566792297238091,2024-01-01 01:22:00,UDP,595.2364732865176,24.285004997274562
453859.1205038563,1053.654813391924,22.333434122166523,55907,22,0.018390636452009307,2024-01-01 01:23:00,UDP,328.0932076841539,57.62708448679565
431833.23345481924,706.7499403779066,24.5044286409142,57862,5432,0.0413820904755154,2024-01-01 01:24:00,SSH,495.5828220474456,31.186328522332957
413376.1827324474,504.7080434791199,38.59587886979802,49693,443,0.033181053604970666,2024-01-01 01:25:00,FTP,707.1514291571709,15.562027126234726
639162.4744702106,414.5972742234385,26.128693502104852,32210,5432,0.021323476995087468,2024-01-01 01:26:00,FTP,1418.9620272613772,17.189469807697417
533060.8205286355,1243.9976312254853,29.545887820677617,27952,443,0.02254401771650784,2024-01-01 01:27:00,UDP,476.6694782261145,39.00364765032583
386048.18122460507,642.7101800064038,30.2538842054241,33752,80,0.026349038115849332,2024-01-01 01:28:00,HTTP,628.6132199688686,22.112533174431114
617662.3132023677,392.1114989789249,10.803268438023437,18575,5432,0.04391554820991459,2024-01-01 01:29:00,TCP,1629.3042579963035,32.78015575988476
530979.6642259913,1193.9672268526376,29.861622539057628,58478,5432,0.023827197930570507,2024-01-01 01:30:00,SSH,460.83987745419466,37.39159116015422
457377.6639358148,1756.718494757129,23.10272225935826,22517,5432,0.0204595939611877,2024-01-01 01:31:00,TCP,369.1840505902904,75.65774438212848
353856.7736906013,1107.5837474562072,25.06877177600228,21735,21,0.016614016033850123,2024-01-01 01:32:00,UDP,395.41218964593793,39.81761593496033
358288.2723740662,1422.3103404136577,44.43632003468814,55986,80,0.022349152475194412,2024-01-01 01:33:00,HTTPS,360.2346490503674,28.16496126048472
509806.13460472174,1071.1030011729808,17.434931057207436,21063,22,0.01412978181648791,2024-01-01 01:34:00,SSH,430.61274755570986,58.76414447539388
275653.42881279817,992.6475743615263,38.132051867479774,37585,80,0.02496092338076873,2024-01-01 01:35:00,UDP,289.04791211560297,25.446653314509625
557522.2688415911,1356.5232571537044,27.210370696681913,10971,21,0.005674033702084589,2024-01-01 01:36:00,HTTP,426.7525670347864,46.883703243774434
520110.09070824925,784.5078572923292,27.202398315041656,33359,443,0.017394994105936673,2024-01-01 01:37:00,SSH,590.5880981227286,33.56018929546384
555986.4336893684,1067.5174166817294,37.90371896051711,16883,80,0.027346328547273365,2024-01-01 01:38:00,SSH,463.57972210150945,28.49898964655139
504818.5332366483,1093.8787600568062,33.4005129456889,24146,5432,0.023691236543373538,2024-01-01 01:39:00,FTP,423.9014773971539,32.82911683547464
281495.17350893456,770.0890694389825,35.70612997219531,2601,22,0.015373753799483483,2024-01-01 01:40:00,HTTPS,359.81009571364035,22.393153907458466
511962.8682177601,1195.1667274931863,39.68184660532861,43280,22,0.017679754895833618,2024-01-01 01:41:00,SSH,336.69769103564045,32.70041129302459
456906.06136984355,1042.0780626805217,26.68691616816677,29374,443,0.030353346866922114,2024-01-01 01:42:00,HTTPS,473.4428566221202,35.504741987446565
324223.5332298819,786.4266516537955,23.877632654922497,52396,80,0.007895983039765788,2024-01-01 01:43:00,UDP,490.9737113552466,32.384971463774136
480566.1062268795,1191.2527491974183,19.14849473442202,42956,21,0.0079540635208867,2024-01-01 01:44:00,HTTP,409.8418820430445,60.62894076912221
589615.7465250697,834.5194251434318,21.74589470021045,34822,443,0.01070366047822503,2024-01-01 01:45:00,HTTP,767.4724575181399,33.59068989953399
772497.3478049336,988.7563743115066,59.49094425308725,32922,80,0.019893221357333565,2024-01-01 01:46:00,SSH,776.364232398881,16.95139251649053
504534.9825117892,958.492734984084,42.44679580736786,16905,3306,0.006432619327438079,2024-01-01 01:47:00,SSH,527.6301090830084,23.494454222941254
633666.8036154804,1506.244647222164,16.489256337919787,11809,22,0.029530015927659817,2024-01-01 01:48:00,UDP,406.27944444500895,80.40196856547423
430864.22894998523,972.1059914153666,16.7754204325643,7715,21,0.010757075411441346,2024-01-01 01:49:00,FTP,427.8965865831583,68.10019900582346
153542.64447382098,997.5725896330111,34.81866061718492,54168,5432,0.022243555577431295,2024-01-01 01:50:00,FTP,213.78946776209222,28.504597672163406
576331.7092752854,1153.4690727260977,35.47264797377967,62981,21,0.014209268990805969,2024-01-01 01:51:00,FTP,398.3064429443484,35.10676425060224
446624.48530570965,1458.536718200153,35.48883835317365,18321,5432,0.01934502919160274,2024-01-01 01:52:00,HTTPS,359.21818269365434,39.92980132522346
844565.2706084813,1234.1110234414873,27.450442064463022,7382,21,0.0039665409034125645,2024-01-01 01:53:00,FTP,744.8421315908527,42.525475151337744
453363.29573202704,1066.0597754294756,28.745457399971,52357,22,0.030013162452099562,2024-01-01 01:54:00,HTTP,469.68710766154453,34.89614974622134
612390.9831418716,668.6853101641542,33.27879524159357,64796,5432,0.010385020016285992,2024-01-01 01:55:00,HTTPS,899.056613511612,18.223289812396224
565788.9574624113,663.2822775788864,30.858930062933304,20605,80,0.009337832789562975,2024-01-01 01:56:00,UDP,727.1389113852767,22.05085852586771
282735.08379538025,891.152267517941,7.80699627252465,56216,5432,0.04379009013402092,2024-01-01 01:57:00,HTTP,357.4269553935894,116.36134525780015
762529.5127914037,860.1774465274469,27.702003694248063,2486,443,0.02554307310957608,2024-01-01 01:58:00,HTTP,821.6685186517724,29.49773411234813
694806.3946346006,1027.6806579950014,21.485935657396865,64336,80,0.02962416408283075,2024-01-01 01:59:00,TCP,649.2047524436352,43.93146401233921
619852.1947517772,884.7547323477675,31.75211418908512,65197,443,0.024588913963618987,2024-01-01 02:00:00,UDP,608.3164673989105,32.02920509207311
397498.37203373044,1195.3115750815225,59.8525900260341,16535,21,0.015475194400135985,2024-01-01 02:01:00,UDP,313.7366695843385,19.362701360173865
783793.3640910242,940.1618612987792,33.67481665474304,11594,80,0.0069315014254498954,2024-01-01 02:02:00,TCP,725.768892666297,29.067726681873506
282408.9417926538,1155.9377462489667,26.86470313827602,49689,21,0.01701179612574341,2024-01-01 02:03:00,HTTPS,252.82273738135677,42.65636166718495
578763.200411863,982.9835403485595,39.21801501977252,45438,3306,0.010218406554744376,2024-01-01 02:04:00,FTP,576.8705467923513,25.99168580890988
877398.2002676446,377.91822216489413,34.826878872092124,16498,21,0.01081884827565481,2024-01-01 02:05:00,FTP,2033.995195062779,11.696713667335521
294189.99993613135,645.0491040779799,34.200944904518416,8061,21,0.004168126710303033,2024-01-01 02:06:00,FTP,489.3063961194728,20.9994017375669
400370.40591333783,942.324152221657,36.06850593215671,29153,443,0.021144759597954962,2024-01-01 02:07:00,FTP,433.80720657450695,26.526569608487947
453135.5066330185,659.92530826053,50.56543564829541,43291,5432,0.035734121475258465,2024-01-01 02:08:00,FTP,808.2789401621447,12.599349120195791
484906.5075284137,1108.824987881207,18.691115646740844,55170,3306,0.02558136723026449,2024-01-01 02:09:00,TCP,359.7341892878652,63.130454131271364
257624.78821769785,1632.8456161482154,34.736320768114545,14410,21,0.018942096121482878,2024-01-01 02:10:00,UDP,183.2482582072129,42.0086300861942
524387.3674447743,1701.361554579606,20.736188700184616,59557,21,0.019594281271898484,2024-01-01 02:11:00,HTTPS,373.66269485382645,65.85725927045777
333214.1433030444,974.6342924630459,35.55512646342248,55484,3306,-0.010477773123935968,2024-01-01 02:12:00,HTTP,363.9598324003251,26.32439346499916
554850.8215661872,1441.2501623740634,20.813134885139057,7245,3306,0.015761645781006237,2024-01-01 02:13:00,FTP,394.5769934531792,69.53387123283983
369725.16648305836,949.3052496605919,25.826331863949157,24498,80,0.005733241047796609,2024-01-01 02:14:00,TCP,346.6267304793362,40.44710037273181
678971.2312042502,932.137775798758,27.049100857620935,41561,443,0.021344125279022765,2024-01-01 02:15:00,HTTPS,814.8972945178328,33.23120474118589
374919.81790505,936.5136683935635,39.75816719344709,50863,3306,0.017400240113317658,2024-01-01 02:16:00,HTTPS,468.776662088916,20.52356178712904
442393.0343242421,1086.4263563742743,39.18454443942414,48148,3306,0.011306954587924597,2024-01-01 02:17:00,HTTPS,496.76794603776716,23.204534008534825
595702.423615579,1006.9038748049669,17.542826235536154,22069,22,0.02111896704488599,2024-01-01 02:18:00,TCP,704.0119141165108,50.36514314026824
327703.12802058965,1139.767238777721,30.549341109998487,26807,5432,0.02103279153006943,2024-01-01 02:19:00,HTTP,300.0312926866774,34.40744803391599
510244.0886079304,1091.1675227925377,22.904201452508275,52070,3306,0.03518624039456428,2024-01-01 02:20:00,FTP,509.5717984960446,45.76331536763411
808216.5213965969,895.9511750392968,17.414950893246655,41181,443,0.0268641750044673,2024-01-01 02:21:00,HTTPS,695.4359195944164,57.474397268278764
275159.9813356037,1119.8021316230959,27.829829495756297,5946,5432,0.022169727900368728,2024-01-01 02:22:00,TCP,228.87610313506258,40.64277329102504
456492.65121632535,1327.8950336831556,26.915172115441802,47431,5432,0.010524855263486078,2024-01-01 02:23:00,UDP,388.81333434301536,50.42486359049704
568673.7718299933,1272.8907687738485,54.26716486345522,23730,21,0.009265608808925116,2024-01-01 02:24:00,TCP,419.48523674494106,23.67667896167644
574713.6809341351,514.6370001814857,34.32959825360696,43795,21,0.025988480074366077,2024-01-01 02:25:00,TCP,1113.1458214039753,16.15313425366885
318724.2712546562,251.54426541720946,16.22382499245763,53359,21,0.017999306275595702,2024-01-01 02:26:00,TCP,1344.8484811210085,14.41236327673141
279854.4138314929,1245.2331741470489,24.352259958290578,33503,21,0.022493655911266078,2024-01-01 02:27:00,HTTPS,235.82945999759178,52.57401060782916
451390.78146513185,568.9918547854497,40.213832954293984,53973,22,0.029780005241715597,2024-01-01 02:28:00,TCP,980.2603198906661,14.66998659754419
543364.2086241249,865.7958573697882,50.88442772869925,6202,3306,0.004868612248581901,2024-01-01 02:29:00,UDP,583.921292156557,18.32722546088923
460463.4762292605,664.0415737426308,14.140166877620416,31046,21,0.03397035385028994,2024-01-01 02:30:00,HTTPS,828.3544148574127,45.89522159100598
575134.1455349771,528.1685688689543,11.20075614860955,16264,80,0.029693817869489963,2024-01-01 02:31:00,UDP,1201.4805839447365,41.01561203821264
404952.66301597405,1161.2521664363906,48.70965175371782,27244,21,-0.0005444022198764463,2024-01-01 02:32:00,SSH,342.38042075195017,23.864650569436925
502540.0111072928,1262.3371466744634,33.89614177370904,37760,3306,0.04353092448910977,2024-01-01 02:33:00,TCP,435.62578563617217,36.220834698156544
643262.9427184822,987.1020008047255,21.317072681236336,3740,21,0.023213763190814564,2024-01-01 02:34:00,FTP,657.7146765104711,38.7973945648722
344162.21532499365,249.48645082066545,35.346290861224354,17598,22,0.015214616995770463,2024-01-01 02:35:00,FTP,1764.1206548269265,6.300160693828835
731176.1949679791,885.2695769721632,3.6425226098312216,47303,443,0.025190622236049256,2024-01-01 02:36:00,HTTPS,932.7129594446482,229.54604681588992
507075.0505287486,1178.5251753632745,30.03375506597161,18743,443,0.010225253630612642,2024-01-01 02:37:00,FTP,511.0101867461721,37.2095064092383
386892.87311067013,522.7763730215164,33.278211728430854,9205,3306,0.02546128353193551,2024-01-01 02:38:00,HTTPS,577.5465638583692,16.717440645780563
679412.5599416537,981.0656900678024,39.2427013953783,46787,443,0.012065035416646887,2024-01-01 02:39:00,TCP,567.2782149020062,26.884183260074884
303483.39795926586,1009.4829124237746,19.861040477074624,45090,443,0.04020359535470601,2024-01-01 02:40:00,HTTP,355.4302244040467,50.11857492547223
567036.6065732803,1193.3631850403087,30.85687161403359,50554,80,0.02060100193906401,2024-01-01 02:41:00,HTTP,526.5541820406943,38.03974247818733
620448.2206018206,947.8491677378307,20.745753739404126,62850,3306,0.02649823052072824,2024-01-01 02:42:00,UDP,650.45484775183,49.93186189021055
356140.88024484884,757.8782999328913,32.55383755674317,21237,3306,0.01213934900347861,2024-01-01 02:43:00,TCP,532.2816848436946,21.751024483712904
577298.5368458705,1321.2874591242137,21.04653677636976,7404,443,0.028164960238933584,2024-01-01 02:44:00,FTP,474.26045569230143,64.56983706816544
527878.9500716564,1059.8117914162865,25.918991608397793,1639,443,0.01987419936497888,2024-01-01 02:45:00,TCP,589.9757186737643,36.74684349152367
685943.6193263357,986.3131740850658,20.04184605209771,64006,443,0.005881482916780551,2024-01-01 02:46:00,SSH,628.4569422219304,49.486890357747825
937257.9090557969,709.6570734551021,36.51136241823657,52506,5432,0.01761237280111752,2024-01-01 02:47:00,HTTP,1089.5799697955226,19.720425768565903
391656.5280477932,785.7416159438271,38.58451116656666,64512,22,0.039311110688625375,2024-01-01 02:48:00,FTP,534.237134494173,22.47055355709191
346655.0205296663,673.7479884940631,27.65379430042586,51930,21,0.02858977026043308,2024-01-01 02:49:00,HTTP,526.7643272736644,26.562690740077493
374401.34466479777,1073.0555538853034,30.382379949600285,1487,22,0.016210249310935065,2024-01-01 02:50:00,TCP,386.6328225450426,31.206119586278383
317951.6191871966,1554.2205445387578,15.51408585366456,32997,3306,0.0013083423899906514,2024-01-01 02:51:00,FTP,249.50467621927396,97.55731393514226
500129.4353853796,611.3373637493098,27.00323351993213,10182,80,0.011675088217693684,2024-01-01 02:52:00,UDP,830.0647964923771,21.791081304624146
580941.7925654822,598.5140120876255,29.497953829582553,21675,21,0.005935259959655386,2024-01-01 02:53:00,TCP,1068.3059865069888,17.490419288661524
579444.2091126452,1251.4403177511358,56.20793091029975,4182,80,0.001549919935665018,2024-01-01 02:54:00,UDP,375.69168300331796,25.643197942089056
656039.274281263,1000.1131771085696,18.880329742258365,21032,5432,0.027855911301653026,2024-01-01 02:55:00,FTP,665.8936815603238,49.639116988342224
475083.46776779694,672.3615266187094,44.64177238752438,47226,3306,0.020623873963801657,2024-01-01 02:56:00,HTTP,628.0044887315972,17.904266243366983
704985.6900246511,1254.552722833807,39.96858773465808,5962,5432,0.03795108448343941,2024-01-01 02:57:00,SSH,547.2909761372023,32.825062895108736
406007.64624212426,724.6111105035233,32.806364044901365,39209,3306,0.01002358101202371,2024-01-01 02:58:00,HTTPS,562.498896934891,24.943798616601647
950188.5030883386,1680.6958089622537,47.586204841951336,23412,80,0.0199771906524087,2024-01-01 02:59:00,HTTP,586.6543903863263,32.52629452600429
689065.6680092603,975.9722946814344,33.72105472606863,9905,80,0.006058256482530857,2024-01-01 03:00:00,UDP,493.4860201114168,35.68624324409074
388593.72659265687,833.9859521588095,33.891591956679285,60990,80,0.014051266388337575,2024-01-01 03:01:00,TCP,435.11574768542783,25.186971997284957
315780.15461164265,1456.32071100759,29.468793469824547,6627,3306,0.017778900380674142,2024-01-01 03:02:00,FTP,206.027002133629,55.89616234768292
629309.8493389797,748.3377914664308,42.235688824186276,36004,443,0.016253460321883524,2024-01-01 03:03:00,HTTP,699.4757283726633,19.37426725784586
576833.4069473862,1136.957659822269,40.96469233810883,23528,80,0.02053540630615501,2024-01-01 03:04:00,SSH,381.53906899789837,29.84591221903061
621861.6985505521,1233.5421738974271,23.743227125037876,55994,5432,0.029716095632513873,2024-01-01 03:05:00,FTP,557.0810102021562,45.89889017119905
602645.2470515099,1343.9079813206315,16.807528054012327,17790,21,0.028664175854545542,2024-01-01 03:06:00,UDP,410.6267177704148,82.73211755774467
522220.3742979632,1722.1030810611844,27.97019362604343,52432,3306,0.012306654159087008,2024-01-01 03:07:00,FTP,333.0549520677391,52.50065046567139
313137.7440016393,1205.119241328877,21.999614356023535,29410,5432,0.01969645878136351,2024-01-01 03:08:00,FTP,369.4339168463293,45.89177011838388
261558.61689734293,937.568409791997,29.36475425384645,12719,22,0.02794096374959444,2024-01-01 03:09:00,TCP,352.431336362847,26.357266000098164
410771.17172210116,1131.3040163895917,42.37438134684139,18820,22,0.03035736507429506,2024-01-01 03:10:00,HTTPS,380.5148833021338,26.855652087686735
680927.8334663488,813.4442350168327,25.426983449132102,43567,21,0.013388433153458473,2024-01-01 03:11:00,UDP,788.8431591279704,31.33228094745
